Suburb,Address,Rooms,Type,Price,Seller,Date,Distance,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Region
Ashwood,4 Newbury Ct,3,h,1200000,Buxton,2016-05-28,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,Southern Metropolitan
Avondale Heights,8 Norma Ct,3,h,850000,Moonee,2016-09-03,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,Western Metropolitan
Avondale Heights,9 Rogerson St,3,h,750000,Moonee,2016-09-03,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,Western Metropolitan
Avondale Heights,2 Arbor Tce,4,h,1155000,Nelson,2016-06-04,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,Western Metropolitan
Avondale Heights,68 Thompson St,3,h,680000,Nelson,2016-08-06,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,Western Metropolitan
Avondale Heights,97 Military Rd,3,h,627500,Moonee,2016-10-08,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,Western Metropolitan
Avondale Heights,3 Clive Ct,4,h,950000,Moonee,2016-12-10,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,Western Metropolitan
Avondale Heights,9 Willow Dr,3,h,850000,Moonee,2017-03-18,10.5,3.0,1.0,2.0,766.0,149.0,0.0,Western Metropolitan
Avondale Heights,8 Herbert St,3,h,705000,Nelson,2016-05-22,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,Western Metropolitan
Avondale Heights,2 Hillman Ct,4,h,1100000,Brad,2016-05-22,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,Western Metropolitan
Avondale Heights,20 Westminster Dr,3,h,892500,Nelson,2016-05-22,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,Western Metropolitan
Avondale Heights,1/24 Bordeaux St,2,h,522500,Nelson,2016-09-24,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,Western Metropolitan
Avondale Heights,72 Military Rd,4,h,680000,Nelson,2016-09-24,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,Western Metropolitan
Avondale Heights,2 Drake Ct,3,h,875000,Edward,2017-02-25,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,Western Metropolitan
Avondale Heights,109 North Rd,4,h,762000,Nelson,2016-07-26,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,Western Metropolitan
Avondale Heights,10 Skewes St,3,h,805000,Nelson,2016-11-27,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,Western Metropolitan
Avondale Heights,43 Skewes St,3,h,634000,Nelson,2016-05-28,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,Western Metropolitan
Balaclava,18 Linton St,4,h,1819000,Gary,2016-09-03,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,Southern Metropolitan
Balaclava,6 Blenheim St,3,h,1193000,McGrath,2016-06-18,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,Southern Metropolitan
Balaclava,1/17 Albion St,2,h,981000,Buxton,2017-02-25,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,Southern Metropolitan
Balaclava,10 Grosvenor St,3,h,1690000,McGrath,2017-02-25,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,Southern Metropolitan
Balwyn,166 Gordon St,2,h,2100000,Marshall,2016-09-03,9.7,2.0,1.0,1.0,659.0,123.0,1920.0,Southern Metropolitan
Balwyn,36 Narrak Rd,4,h,1800000,Marshall,2016-09-03,9.7,4.0,2.0,2.0,715.0,218.0,1985.0,Southern Metropolitan
Balwyn,112 Belmore Rd,5,h,2570000,RT,2016-12-03,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Southern Metropolitan
Balwyn,27 Bevan St,4,h,2400000,RW,2016-12-03,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,Southern Metropolitan
Balwyn,129 Gordon St,3,h,2200000,North,2016-12-03,9.7,3.0,3.0,2.0,651.0,266.0,0.0,Southern Metropolitan
Balwyn,4 Melba Ct,5,h,3250000,hockingstuart,2016-12-03,9.7,5.0,5.0,2.0,651.0,410.0,0.0,Southern Metropolitan
Balwyn,349 Union Rd,6,h,4000000,Jellis,2016-12-03,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,Southern Metropolitan
Balwyn,22 Yongala St,5,h,2250000,Noel,2016-12-03,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,Southern Metropolitan
Balwyn,40 Metung St,5,h,2800000,Marshall,2016-06-04,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,Southern Metropolitan
Balwyn,142 Balwyn Rd,2,h,1850000,Fletchers,2016-08-06,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,Southern Metropolitan
Balwyn,4/3 King St,3,h,700000,Marshall,2016-05-07,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,Southern Metropolitan
Balwyn,3/18 Weir St,2,h,500000,Marshall,2016-05-07,9.7,2.0,1.0,1.0,0.0,72.0,1960.0,Southern Metropolitan
Balwyn,3 Westminster St,3,h,2125000,Jellis,2016-05-07,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,Southern Metropolitan
Balwyn,13 Naroo St,4,h,1800000,Jellis,2016-10-08,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,Southern Metropolitan
Balwyn,1/18 Belmore Rd,3,h,905000,Kay,2016-12-10,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,Southern Metropolitan
Balwyn,316 Belmore Rd,4,h,1750000,Ascend,2016-12-10,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,Southern Metropolitan
Balwyn,5 Millah Rd,4,h,3270000,Fletchers,2016-11-12,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,Southern Metropolitan
Balwyn,1 Weston St,3,h,1860000,Marshall,2016-05-14,9.7,3.0,1.0,4.0,671.0,465.0,0.0,Southern Metropolitan
Balwyn,38 Frederick St,4,h,2730000,RT,2016-10-15,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,Southern Metropolitan
Balwyn,49 Metung St,5,h,3400000,Jellis,2016-06-18,9.7,5.0,6.0,4.0,739.0,502.0,0.0,Southern Metropolitan
Balwyn,29 Bevan St,4,h,2188000,Marshall,2016-11-19,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,Southern Metropolitan
Balwyn,262 Union Rd,4,h,3290000,Jellis,2016-05-22,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,Southern Metropolitan
Balwyn,27 Metung St,4,h,2410000,Fletchers,2016-09-24,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,Southern Metropolitan
Balwyn,26 Wills St,4,h,2000000,hockingstuart,2016-06-27,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,Southern Metropolitan
Balwyn,165 Balwyn Rd,4,h,1900000,Mandy,2016-11-27,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,Southern Metropolitan
Balwyn,17 Knutsford St,3,h,3401000,Jellis,2016-11-27,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,Southern Metropolitan
Balwyn,47 Naroo St,3,h,1750000,Jellis,2016-11-27,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,Southern Metropolitan
Balwyn,112 Belmore Rd,5,h,3020000,Jellis,2016-05-28,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Southern Metropolitan
Balwyn,12 Wills St,5,h,2450000,Marshall,2016-05-28,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,Southern Metropolitan
Balwyn,321a Union Rd,3,h,1500000,Noel,2016-08-28,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,Southern Metropolitan
Balwyn,33 Power St,4,h,1700000,Marshall,2016-07-30,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,Southern Metropolitan
Balwyn North,153 Doncaster Rd,3,h,1500000,Jellis,2016-09-03,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,Southern Metropolitan
Balwyn North,19 Jacka St,4,h,3230000,Jellis,2016-09-03,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,Southern Metropolitan
Balwyn North,25 Bolinda Rd,4,h,1905000,Noel,2016-12-03,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,Southern Metropolitan
Balwyn North,3 Dumblane St,5,h,3300000,hockingstuart,2016-12-03,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,Southern Metropolitan
Balwyn North,30 Hood St,4,h,1900000,Fletchers,2016-12-03,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,Southern Metropolitan
Balwyn North,36 Kenny St,3,h,2251000,Marshall,2016-12-03,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,Southern Metropolitan
Balwyn North,13 Riverview Rd,4,h,2205000,RW,2016-12-03,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,Southern Metropolitan
Balwyn North,43 Sweyn St,3,h,1265000,hockingstuart,2016-12-03,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,Southern Metropolitan
Balwyn North,14 Kawarren St,4,h,1750000,Kay,2017-03-04,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,Southern Metropolitan
Balwyn North,88 Longview Rd,3,h,1450000,Jellis,2017-03-04,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,Southern Metropolitan
Balwyn North,113 Maud St,4,h,2614000,Fletchers,2017-03-04,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,Southern Metropolitan
Balwyn North,6 Stuart Ct,4,h,1825000,Fletchers,2017-03-04,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,Southern Metropolitan
Balwyn North,325 Belmore Rd,5,h,3250000,Jellis,2016-08-06,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,Southern Metropolitan
Balwyn North,30 Clifton St,4,h,1572000,hockingstuart,2016-05-07,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,Southern Metropolitan
Balwyn North,108 Bulleen Rd,5,h,1750000,Jellis,2016-11-07,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,Southern Metropolitan
Balwyn North,5 Carrington St,4,h,1850000,Jellis,2016-11-07,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,Southern Metropolitan
Balwyn North,3 Clive Ct,4,h,2130000,RW,2016-10-08,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,Southern Metropolitan
Balwyn North,7 Page St,5,h,3690000,RW,2016-10-08,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,Southern Metropolitan
Balwyn North,8 Cash St,4,h,1740000,Jellis,2016-09-10,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,Southern Metropolitan
Balwyn North,7 Grieve St,4,h,2575000,Jellis,2016-09-10,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,Southern Metropolitan
Balwyn North,39 Kawarren St,4,h,1388800,Jellis,2016-09-10,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,Southern Metropolitan
Balwyn North,41 Helston St,4,h,1800000,Fletchers/One,2016-12-10,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Southern Metropolitan
Balwyn North,15 Moody St,4,h,2910000,Marshall,2016-12-10,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,Southern Metropolitan
Balwyn North,23a The Boulevard,5,h,2200000,Noel,2016-06-12,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Southern Metropolitan
Balwyn North,1 Bolinda Rd,3,h,1700000,Fletchers,2016-08-13,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,Southern Metropolitan
Balwyn North,56a Clifton St,3,h,1230000,Noel,2016-05-14,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,Southern Metropolitan
Balwyn North,2 Tudor Ct,7,h,2600000,Barry,2016-05-14,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,Southern Metropolitan
Balwyn North,28 Walnut Rd,4,h,1950000,Fletchers,2016-05-14,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,Southern Metropolitan
Balwyn North,14 Dumblane St,5,h,1750000,RW,2016-10-15,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,Southern Metropolitan
Balwyn North,64 Greythorn Rd,5,h,2000000,Fletchers,2016-10-15,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,Southern Metropolitan
Balwyn North,42 Maud St,3,h,1480000,Jellis,2016-10-15,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,Southern Metropolitan
Balwyn North,11 Stephens St,4,h,3000000,Nelson,2016-10-15,9.2,4.0,3.0,2.0,1247.0,50.0,0.0,Southern Metropolitan
Balwyn North,54 Sutton St,3,h,1818000,Fletchers,2016-10-15,9.2,3.0,1.0,1.0,722.0,90.0,1930.0,Southern Metropolitan
Balwyn North,48 Hosken St,4,h,2525000,Jellis,2016-04-16,9.2,4.0,2.0,2.0,1235.0,196.0,1960.0,Southern Metropolitan
Balwyn North,17 Stephens St,4,h,3360000,Assisi,2016-04-16,9.2,4.0,3.0,1.0,904.0,420.0,2003.0,Southern Metropolitan
Balwyn North,15 Illawarra Rd,3,h,1903000,Noel,2016-07-16,9.2,3.0,1.0,2.0,713.0,720.0,1950.0,Southern Metropolitan
Balwyn North,12 Clifton St,4,h,1720000,Marshall,2017-03-18,9.2,4.0,3.0,2.0,869.0,170.0,1950.0,Southern Metropolitan
Balwyn North,9 Seattle St,4,h,1675000,Fletchers,2017-03-18,9.2,4.0,2.0,2.0,667.0,201.0,1974.0,Southern Metropolitan
Balwyn North,9 Stephens St,5,h,4000000,Marshall,2016-06-18,9.2,5.0,5.0,4.0,1364.0,518.0,2013.0,Southern Metropolitan
Balwyn North,5 Grieve St,4,h,2205000,Fletchers,2016-11-19,9.2,4.0,2.0,2.0,1010.0,250.0,1950.0,Southern Metropolitan
Balwyn North,28 Severn St,3,h,2100000,Jellis,2016-11-19,9.2,3.0,2.0,3.0,949.0,175.0,1940.0,Southern Metropolitan
Balwyn North,3/1 Corhampton Rd,2,h,685000,Jellis,2016-05-22,9.2,2.0,1.0,1.0,177.0,85.0,1975.0,Southern Metropolitan
Balwyn North,1 Morris St,6,h,1900000,hockingstuart,2016-05-22,9.2,6.0,1.0,6.0,691.0,5.0,0.0,Southern Metropolitan
Balwyn North,85a Woodville St,3,h,1335000,Fletchers,2016-05-22,9.2,3.0,2.0,2.0,368.0,177.0,2009.0,Southern Metropolitan
Balwyn North,41 Helston St,4,h,1900000,One,2016-08-22,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Southern Metropolitan
Balwyn North,19 Hedderwick St,4,h,1250000,Marshall,2017-02-25,9.2,4.0,2.0,2.0,644.0,153.0,1950.0,Southern Metropolitan
Balwyn North,430 Balwyn Rd,5,h,1875000,Fletchers,2016-06-27,9.2,5.0,3.0,2.0,842.0,200.0,1961.0,Southern Metropolitan
Balwyn North,43 Helston St,4,h,1530000,hockingstuart,2016-06-27,9.2,4.0,2.0,2.0,701.0,198.0,1960.0,Southern Metropolitan
Balwyn North,16 Nevada St,4,h,1700000,Jellis,2016-06-27,9.2,3.0,2.0,5.0,754.0,175.0,1960.0,Southern Metropolitan
Balwyn North,11 Milfay Ct,3,h,1651000,Nelson,2016-11-27,9.2,3.0,1.0,2.0,657.0,151.0,1960.0,Southern Metropolitan
Balwyn North,23A The Boulevard,5,h,1920000,Marshall,2016-11-27,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Southern Metropolitan
Balwyn North,123 Winfield Rd,5,h,1560000,RT,2016-11-27,9.2,5.0,2.0,3.0,845.0,199.0,1980.0,Southern Metropolitan
Balwyn North,15 Ellendale St,3,h,1038000,Christopher,2016-05-28,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Southern Metropolitan
Balwyn North,15 Maughan Pde,5,h,1660000,hockingstuart,2016-05-28,9.2,4.0,3.0,2.0,737.0,193.0,1950.0,Southern Metropolitan
Balwyn North,24 Willis St,3,h,1770000,Fletchers,2016-08-28,9.2,3.0,2.0,1.0,720.0,147.0,1955.0,Southern Metropolitan
Bentleigh,11 Rogers Rd,3,h,1425000,Buxton,2016-12-03,13.0,3.0,2.0,2.0,613.0,143.0,1960.0,Southern Metropolitan
Bentleigh,11A Mortimore St,3,h,1222500,Ray,2016-02-04,13.0,3.0,2.0,2.0,299.0,181.0,2000.0,Southern Metropolitan
Bentleigh,13 Somers St,3,h,1317500,Buxton,2016-06-04,13.0,3.0,1.0,1.0,576.0,127.0,1945.0,Southern Metropolitan
Bentleigh,156 Patterson Rd,3,h,1110000,Buxton,2016-08-06,13.0,3.0,1.0,2.0,692.0,164.0,1940.0,Southern Metropolitan
Bentleigh,8 Rose St,4,h,2435000,Buxton,2016-08-06,13.0,3.0,2.0,2.0,795.0,250.0,1928.0,Southern Metropolitan
Bentleigh,23 Yawla St,3,h,1500000,hockingstuart,2016-05-07,13.0,3.0,2.0,1.0,565.0,222.0,1940.0,Southern Metropolitan
Bentleigh,39 Luckins Rd,4,h,1300000,Buxton,2016-11-07,13.0,4.0,2.0,2.0,697.0,194.0,1940.0,Southern Metropolitan
Bentleigh,592 Centre Rd,3,h,1125000,hockingstuart,2016-10-08,13.0,3.0,1.0,2.0,584.0,116.0,1948.0,Southern Metropolitan
Bentleigh,74 Fromer St,4,h,1328000,hockingstuart,2016-09-10,13.0,3.0,2.0,2.0,610.0,112.0,1940.0,Southern Metropolitan
Bentleigh,4 Gordon St,3,h,1340000,hockingstuart,2016-09-10,13.0,3.0,2.0,1.0,526.0,135.0,1910.0,Southern Metropolitan
Bentleigh,182 Patterson Rd,3,h,1275000,Buxton,2016-09-10,13.0,3.0,1.0,4.0,758.0,138.0,1960.0,Southern Metropolitan
Bentleigh,1/30 Daley St,2,h,855000,Marshall,2016-12-10,13.0,2.0,1.0,1.0,296.0,103.0,1940.0,Southern Metropolitan
Bentleigh,112 Tucker Rd,4,h,1815000,Buxton,2016-12-10,13.0,4.0,2.0,4.0,902.0,233.0,1950.0,Southern Metropolitan
Bentleigh,9 Yawla St,4,h,2255000,hockingstuart,2016-12-10,13.0,4.0,3.0,2.0,557.0,353.0,2008.0,Southern Metropolitan
Bentleigh,11 Wheatley Rd,4,h,1860000,McGrath,2016-11-12,13.0,4.0,2.0,3.0,855.0,197.0,1930.0,Southern Metropolitan
Bentleigh,6 Atkinson St,3,h,1293000,Buxton,2016-10-15,13.0,3.0,1.0,1.0,632.0,108.0,1950.0,Southern Metropolitan
Bentleigh,33 Luckins Rd,3,h,1328000,Woodards,2016-10-15,13.0,3.0,2.0,2.0,690.0,245.0,1970.0,Southern Metropolitan
Bentleigh,4 Daley St,3,h,1370000,hockingstuart,2016-07-16,13.0,3.0,1.0,2.0,624.0,143.0,1950.0,Southern Metropolitan
Bentleigh,64 Tucker Rd,3,h,1095000,Buxton,2016-09-17,13.0,3.0,2.0,1.0,581.0,170.0,1965.0,Southern Metropolitan
Bentleigh,5 Luckins Rd,3,h,1165000,Buxton,2016-06-18,13.0,3.0,1.0,2.0,694.0,125.0,1950.0,Southern Metropolitan
Bentleigh,13 Wood St,4,h,1910000,hockingstuart,2016-06-18,13.0,4.0,2.0,4.0,736.0,284.0,1950.0,Southern Metropolitan
Bentleigh,81 Fromer St,4,h,1430000,hockingstuart,2016-08-22,13.0,4.0,2.0,2.0,611.0,168.0,1970.0,Southern Metropolitan
Bentleigh,13 Horsley St,2,h,910000,Buxton,2016-08-22,13.0,2.0,1.0,2.0,274.0,96.0,1970.0,Southern Metropolitan
Bentleigh,11 Wilson St,4,h,2520000,Buxton,2016-08-22,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan
Bentleigh,43 Godfrey St,5,h,1900000,Woodards,2017-02-25,13.0,5.0,2.0,2.0,567.0,250.0,1926.0,Southern Metropolitan
Bentleigh,20 Wright St,4,h,1150000,Buxton,2017-02-25,13.0,4.0,2.0,2.0,384.0,766.0,0.0,Southern Metropolitan
Bentleigh,17 Smith St,6,h,1900000,hockingstuart,2016-11-27,13.0,6.0,3.0,2.0,708.0,275.0,1988.0,Southern Metropolitan
Bentleigh,21 Bruce St,3,h,1535000,Buxton,2016-08-28,13.0,2.0,2.0,2.0,572.0,150.0,1930.0,Southern Metropolitan
Bentleigh,72 Daley St,4,h,1281000,hockingstuart,2016-08-28,13.0,3.0,1.0,5.0,594.0,150.0,1940.0,Southern Metropolitan
Bentleigh,22 Hutchinson St,5,h,1385000,Buxton,2016-08-28,13.0,5.0,2.0,2.0,664.0,178.0,1950.0,Southern Metropolitan
Bentleigh,11 Wilson St,4,h,2620000,Buxton,2016-08-28,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan
Bentleigh East,30 Veronica St,2,h,825000,Buxton,2016-09-03,13.9,2.0,2.0,1.0,176.0,125.0,2008.0,Southern Metropolitan
Bentleigh East,19 Denver St,5,h,1275000,Buxton,2016-12-03,13.9,5.0,2.0,2.0,683.0,190.0,1960.0,Southern Metropolitan
Bentleigh East,24 Brooks St,4,h,1220000,Hodges,2016-06-04,13.9,3.0,2.0,2.0,585.0,178.0,1950.0,Southern Metropolitan
Bentleigh East,13 Claronga St,3,h,885000,C21,2016-06-04,13.9,3.0,1.0,2.0,565.0,110.0,1950.0,Southern Metropolitan
Bentleigh East,24 Barrani St,3,h,1215000,Woodards,2016-05-07,13.9,3.0,2.0,3.0,730.0,110.0,1970.0,Southern Metropolitan
Bentleigh East,71 Bignell Rd,4,h,1200000,hockingstuart,2016-05-07,13.9,4.0,2.0,2.0,619.0,191.0,1960.0,Southern Metropolitan
Bentleigh East,96 Brady Rd,3,h,1050000,Buxton,2016-05-07,13.9,3.0,2.0,2.0,627.0,140.0,1950.0,Southern Metropolitan
Bentleigh East,25 Connie St,5,h,950000,Woodards,2016-05-07,13.9,5.0,2.0,4.0,618.0,146.0,1950.0,Southern Metropolitan
Bentleigh East,3/32 Elizabeth St,2,h,689000,hockingstuart,2016-05-07,13.9,2.0,1.0,1.0,169.0,87.0,0.0,Southern Metropolitan
Bentleigh East,38 Northam Rd,3,h,1338000,Buxton,2016-05-07,13.9,3.0,2.0,2.0,610.0,177.0,1970.0,Southern Metropolitan
Bentleigh East,3 Veronica St,3,h,1390000,Buxton,2016-05-07,13.9,4.0,2.0,2.0,590.0,118.0,1960.0,Southern Metropolitan
Bentleigh East,4 Tambet St,3,h,1100000,Buxton,2016-10-08,13.9,3.0,1.0,2.0,578.0,163.0,1955.0,Southern Metropolitan
Bentleigh East,21 Wards Gr,4,h,1206000,Hodges,2016-10-08,13.9,4.0,1.0,1.0,636.0,138.0,1940.0,Southern Metropolitan
Bentleigh East,87 Parkmore Rd,4,h,1415000,Buxton,2016-09-10,13.9,4.0,2.0,2.0,604.0,177.0,1970.0,Southern Metropolitan
Bentleigh East,41 Bradford St,3,h,845000,Ray,2016-11-12,13.9,3.0,2.0,2.0,295.0,145.0,1998.0,Southern Metropolitan
Bentleigh East,1/112 Tambet St,2,h,742500,Woodards,2016-11-12,13.9,2.0,1.0,1.0,300.0,135.0,1960.0,Southern Metropolitan
Bentleigh East,25 Thornton St,3,h,920000,Buxton,2016-11-12,13.9,3.0,2.0,2.0,578.0,120.0,1950.0,Southern Metropolitan
Bentleigh East,33 Schulz St,4,h,1010000,Ray,2016-08-13,13.9,4.0,1.0,2.0,658.0,112.0,0.0,Southern Metropolitan
Bentleigh East,12 Tambet St,2,h,702000,Buxton,2016-08-13,13.9,2.0,1.0,1.0,591.0,102.0,1960.0,Southern Metropolitan
Bentleigh East,23 Yarraburn Cl,4,h,1100000,Hodges,2016-05-14,13.9,4.0,2.0,1.0,274.0,190.0,2004.0,Southern Metropolitan
Bentleigh East,12 Barrani St,3,h,1050000,Woodards,2016-04-16,13.9,3.0,1.0,4.0,726.0,131.0,1950.0,Southern Metropolitan
Bentleigh East,21 Highview Rd,2,h,722000,Buxton,2016-04-16,13.9,2.0,2.0,1.0,201.0,79.0,2005.0,Southern Metropolitan
Bentleigh East,18 Normanby Rd,3,h,930000,Buxton,2016-04-16,13.9,3.0,1.0,2.0,588.0,133.0,1960.0,Southern Metropolitan
Bentleigh East,93 Tudor St,3,h,921000,Buxton,2016-04-16,13.9,3.0,2.0,1.0,291.0,119.0,2000.0,Southern Metropolitan
Bentleigh East,23 York St,4,h,1035000,First,2016-04-16,13.9,3.0,1.0,2.0,610.0,160.0,1950.0,Southern Metropolitan
Bentleigh East,7 England St,4,h,1352000,hockingstuart,2016-07-16,13.9,4.0,2.0,2.0,618.0,196.0,1950.0,Southern Metropolitan
Bentleigh East,790 North Rd,5,h,1600000,Buxton,2016-07-16,13.9,4.0,2.0,2.0,659.0,315.0,1930.0,Southern Metropolitan
Bentleigh East,26 Almurta Rd,3,h,1200000,hockingstuart,2016-09-17,13.9,3.0,1.0,1.0,721.0,120.0,1970.0,Southern Metropolitan
Bentleigh East,1/57 Brooks St,3,h,780000,Buxton,2016-09-17,13.9,3.0,2.0,2.0,421.0,126.0,1950.0,Southern Metropolitan
Bentleigh East,8 Leo St,4,h,1110000,Buxton,2016-09-17,13.9,4.0,2.0,2.0,583.0,176.0,1960.0,Southern Metropolitan
Bentleigh East,11 Moylan St,4,h,1690000,Gary,2016-09-17,13.9,4.0,2.0,2.0,700.0,165.0,1950.0,Southern Metropolitan
Bentleigh East,601 South Rd,3,h,900000,Beller,2016-09-17,13.9,3.0,1.0,3.0,780.0,140.0,1940.0,Southern Metropolitan
Bentleigh East,1002 North Rd,3,h,823000,C21,2017-03-18,13.9,3.0,2.0,2.0,213.0,143.0,2003.0,Southern Metropolitan
Bentleigh East,3 Molden St,5,h,1550000,Hodges,2016-06-18,13.9,5.0,3.0,2.0,623.0,257.0,1950.0,Southern Metropolitan
Bentleigh East,2/53 Moylan St,3,h,835000,Woodards,2016-06-18,13.9,3.0,1.0,1.0,250.0,105.0,1980.0,Southern Metropolitan
Bentleigh East,24 Veronica St,3,h,910000,Buxton,2016-06-18,13.9,3.0,1.0,1.0,587.0,96.0,1950.0,Southern Metropolitan
Bentleigh East,14 Florence St,3,h,977000,Buxton,2016-11-19,13.9,3.0,1.0,2.0,543.0,163.0,1970.0,Southern Metropolitan
Bentleigh East,1 Jassa St,3,h,1352000,Woodards,2016-11-19,13.9,3.0,1.0,2.0,686.0,122.0,1950.0,Southern Metropolitan
Bentleigh East,12 Millard St,4,h,1115000,Buxton,2016-11-19,13.9,4.0,2.0,2.0,575.0,160.0,1960.0,Southern Metropolitan
Bentleigh East,54 Elizabeth St,3,h,1197000,Buxton,2016-05-22,13.9,3.0,1.0,2.0,692.0,147.0,1949.0,Southern Metropolitan
Bentleigh East,39 Shrewsbury St,4,h,1365000,Marshall,2016-05-22,13.9,4.0,1.0,1.0,582.0,151.0,1960.0,Southern Metropolitan
Bentleigh East,10 Boronia St,4,h,1698888,hockingstuart,2016-08-22,13.9,4.0,2.0,2.0,598.0,337.0,2006.0,Southern Metropolitan
Bentleigh East,123 MacKie Rd,3,h,1161000,hockingstuart,2016-09-24,13.9,3.0,2.0,3.0,629.0,168.0,1950.0,Southern Metropolitan
Bentleigh East,11 Melball St,3,h,1266000,hockingstuart,2016-09-24,13.9,3.0,1.0,3.0,676.0,146.0,1970.0,Southern Metropolitan
Bentleigh East,177 Bignell Rd,3,h,1110000,hockingstuart,2017-02-25,13.9,3.0,1.0,6.0,542.0,538.0,0.0,Southern Metropolitan
Bentleigh East,98 Brady Rd,4,h,1175000,RT,2017-02-25,13.9,4.0,2.0,2.0,620.0,158.0,1980.0,Southern Metropolitan
Bentleigh East,3 Forrest St,3,h,1200000,Woodards,2017-02-25,13.9,3.0,1.0,1.0,640.0,120.0,1960.0,Southern Metropolitan
Bentleigh East,88 MacKie Rd,4,h,1370000,Gary,2017-02-25,13.9,4.0,1.0,2.0,684.0,196.0,1970.0,Southern Metropolitan
